upc,title,authors,categories,tags,series,language,releaseDate,pages,description,publisher,imageURL,thumbnailURL
75960608840900111,Star Wars: Thrawn (2018) #1,"Heather Antos, Vc Clayton Cowles, Jody Houser, Paul Renaud, Luke Ross, Nolan Woodard, ",Comic Books,Star Wars,Star Wars: Thrawn (2018),English,2018-02-14T00:00:00-0500,40,"One of the most cunning and ruthless minds in all of the Star Wars, Grand Admiral Thrawn is back with his own six-issue miniseries! Written by Jody Houser (ROGUE ONE ADAPTATION) and drawn by Luke Ross (STAR WARS: DARTH MAUL, STAR WARS: THE FORCE AWAKENS ADAPTATION), follow the comic adaptation of Timothy Zahn’s New York Times best-selling novel about Thrawn’s rise in the Imperial ranks, on his way to becoming one of the most feared military tacticians in the galaxy far, far away!",Marvel,http://i.annihil.us/u/prod/marvel/i/mg/9/60/5a7b4ce852d52.jpg,http://i.annihil.us/u/prod/marvel/i/mg/9/60/5a7b4ce852d52.jpg
75960608840900211,Star Wars: Thrawn (2018) #2,"Heather Antos, Vc Clayton Cowles, Jody Houser, Paul Renaud, Luke Ross, Nolan Woodard, ",Comic Books,Star Wars,Star Wars: Thrawn (2018),English,2018-03-14T00:00:00-0400,32,"THE RISE OF THE GRAND ADMIRAL CONTINUES! Mitt’hraw’nuruodo, better known as Lieutenant Thrawn of the Galactic Empire, has graduated the Imperial Academy with the highest marks possible, as well as been assigned his own personal assistant, Ensign Eli Vanto, but that doesn’t mean that everyone in the Imperial army wants him to succeed. Tensions run high in the ranks of the Empire as Thrawn continues to defeat new enemies.",Marvel,http://i.annihil.us/u/prod/marvel/i/mg/b/40/5aa064a14eab4.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/5aa064a14eab4.jpg
75960608840900311,Star Wars: Thrawn (2018) #3,"Vc Clayton Cowles, Jody Houser, Mark Paniccia, Paul Renaud, Luke Ross, Nolan Woodard, ",Comic Books,Star Wars,Star Wars: Thrawn (2018),English,2018-04-11T00:00:00-0400,32,"“THE RISE OF THE GRAND ADMIRAL” CONTINUES! Lieutenant Thrawn has been moving fast through the ranks of the Empire, but he isn’t the only one…Meet Arihnda Pryce, as she too rises through the corrupt Coruscant political climate. But paths cross in mysterious ways as the two discover a dark secret within the Empire…",Marvel,http://i.annihil.us/u/prod/marvel/i/mg/9/70/5ac52484ccf28.jpg,http://i.annihil.us/u/prod/marvel/i/mg/9/70/5ac52484ccf28.jpg
75960608840900411,Star Wars: Thrawn (2018) #4,"Vc Clayton Cowles, Jody Houser, Mark Paniccia, Paul Renaud, Luke Ross, Nolan Woodard, ",Comic Books,Star Wars,Star Wars: Thrawn (2018),English,2018-05-09T00:00:00-0400,32,"“THE RISE OF THE GRAND ADMIRAL” CONTINUES! Thrawn’s rise in the Imperial Empire continues at a trajectory one can only dream of. Meanwhile, Eli Vanto is still stuck in the same position as when he graduated – Thrawn’s aide. But will Thrawn’s obsession and pursuit of the mysterious crimelord “Nightswan” lead both Imperials to success in the Emperor’s eyes? Help comes from mysterious places in the Empire…",Marvel,http://i.annihil.us/u/prod/marvel/i/mg/2/00/5aea2fdec630f.jpg,http://i.annihil.us/u/prod/marvel/i/mg/2/00/5aea2fdec630f.jpg
75960608840900511,Star Wars: Thrawn (2018) #5,"Vc Clayton Cowles, Jody Houser, Mark Paniccia, Paul Renaud, Luke Ross, Nolan Woodard, ",Comic Books,Star Wars,Star Wars: Thrawn (2018),English,2018-06-13T00:00:00-0400,32,“THE RISE OF THE GRAND ADMIRAL” CONTINUES! Thrawn’s obsession and pursuit of the mysterious crime lord “Nightswan” has led him to Batonn. But what his aide Eli Vanto hopes will be the final stand between the Empire and its enemies soon turns out to be nothing more than a trap…and Ensign Vanto is the bait!,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/6/60/5b170528cee82.jpg,http://i.annihil.us/u/prod/marvel/i/mg/6/60/5b170528cee82.jpg
75960608840900611,Star Wars: Thrawn (2018) #6,"Vc Clayton Cowles, Jody Houser, Mark Paniccia, Paul Renaud, Luke Ross, Nolan Woodard, ",Comic Books,Star Wars,Star Wars: Thrawn (2018),English,2018-07-11T00:00:00-0400,32,THE RISE OF THE GRAND ADMIRAL REACHES ITS CLIMAX! THRAWN at last meets his greatest enemy face-to-face! Will PRYCE’s final gambit to save her family succeed? And what role will ELI VANTO play in Thrawn’s ultimate plan?,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/2/00/5b3fea0aa85df.jpg,http://i.annihil.us/u/prod/marvel/i/mg/2/00/5b3fea0aa85df.jpg
75960609400400111,Star Wars: Vader - Dark Visions (2019) #1,"Vc Joe Caramagna, Dennis ""Hopeless"" Hallum, Mark Paniccia, Arif Prianto, Greg Smallwood, Paolo Villanelli, ",Comic Books,Star Wars,Star Wars: Vader - Dark Visions (2019),English,2019-03-06T00:00:00-0500,40,"WHO IS DARTH VADER? He has been many things: a SITH warrior, a commander, a destroyer. DARTH VADER is to many throughout the GALACTIC EMPIRE a symbol of fear and mysterious, otherworldly power. But there are some who have seen the DARK LORD in a different light. There are some corners of the galaxy so dark and desperate that even Vader can be a knight in shining armor. The first issue of a new STAR WARS limited series, writer Dennis Hopeless (CLOAK AND DAGGER, JEAN GREY) sheds new light on the many sides of the galaxy’s greatest villain.",Marvel,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5d7660feb2bb2.jpg,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5d7660feb2bb2.jpg
75960609400400211,Star Wars: Vader - Dark Visions (2019) #2,"Jordan Boyd, Vc Joe Caramagna, Dennis ""Hopeless"" Hallum, Brian Level, Mark Paniccia, Greg Smallwood, ",Comic Books,Star Wars,Star Wars: Vader - Dark Visions (2019),English,2019-03-27T00:00:00-0400,32,"THE COST OF FAILURE. To command an IMPERIAL DESTROYER is a coveted position. But with such great responsibility comes grave consequences if you fail your mission. How far will one officer go to spare himself from the judgment of DARTH VADER?
",Marvel,http://i.annihil.us/u/prod/marvel/i/mg/9/60/5c93f4a6c6c04.jpg,http://i.annihil.us/u/prod/marvel/i/mg/9/60/5c93f4a6c6c04.jpg
75960609400400311,Star Wars: Vader - Dark Visions (2019) #3,"Vc Joe Caramagna, Dennis ""Hopeless"" Hallum, David Lopez, Mark Paniccia, Javier Pina, Greg Smallwood, Muntsa Vicente, ",Comic Books,Star Wars,Star Wars: Vader - Dark Visions (2019),English,2019-04-24T00:00:00-0400,32,"THE STAR-CROSSED LOVER! DARTH VADER, a name that strikes fear in the hearts of countless across the galaxy...but there is one lonely heart that beats just for him. What is it like to be in love with LORD VADER? And what fate will befall one who is infatuated with the tall, dark mystery behind the mask?

",Marvel,http://i.annihil.us/u/prod/marvel/i/mg/a/10/5cb89c81d91f5.jpg,http://i.annihil.us/u/prod/marvel/i/mg/a/10/5cb89c81d91f5.jpg
75960609400400411,Star Wars: Vader - Dark Visions (2019) #4,"Vc Joe Caramagna, Dennis ""Hopeless"" Hallum, Lee Loughridge, Stephen Mooney, Mark Paniccia, Greg Smallwood, ",Comic Books,Star Wars,Star Wars: Vader - Dark Visions (2019),English,2019-05-29T00:00:00-0400,32," NEVER MESS WITH THE BEST! We all know DARTH VADER as THE EMPEROR’S iron fist, but as any rebel can tell you, he’s also a terror in a TIE Fighter. What does it feel like in that X-WING cockpit when you’re nose-to-nose with the EMPIRE’S deadliest pilot? Will you even live to tell the tale, hotshot? ",Marvel,http://i.annihil.us/u/prod/marvel/i/mg/1/a0/5ce405fade0ba.jpg,http://i.annihil.us/u/prod/marvel/i/mg/1/a0/5ce405fade0ba.jpg
75960609400400511,Star Wars: Vader - Dark Visions (2019) #5,"Geraldo Borges, Vc Joe Caramagna, Dennis ""Hopeless"" Hallum, Marcio Menyz, Mark Paniccia, Greg Smallwood, ",Comic Books,Star Wars,Star Wars: Vader - Dark Visions (2019),English,2019-06-12T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/f/50/5cf7df1a057eb.jpg,http://i.annihil.us/u/prod/marvel/i/mg/f/50/5cf7df1a057eb.jpg
75960620129700111,Star Wars: War Of The Bounty Hunters Alpha (2021) #1,"Sunny Gho, Laura Martin, Vc Travis Lanham, Steve Mcniven, Mark Paniccia, Charles Soule, Leinil Francis Yu, ",Comic Books,Star Wars,Star Wars: War Of The Bounty Hunters Alpha (2021),English,2021-05-05T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/e/20/61afadd0e3a01.jpg,http://i.annihil.us/u/prod/marvel/i/mg/e/20/61afadd0e3a01.jpg
75960620040500111,Star Wars: War of the Bounty Hunters (2021) #1,"Frank D'ARMATA, Vc Travis Lanham, Steve Mcniven, Leinil Francis Yu, Neeraj Menon, Mark Paniccia, Luke Ross, Charles Soule, ",Comic Books,Star Wars,Star Wars: War of the Bounty Hunters (2021 - Present),English,2021-06-02T00:00:00-0400,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/60afe284e6554.jpg,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/60afe284e6554.jpg
75960620040500211,Star Wars: War of the Bounty Hunters (2021) #2,"Frank D'ARMATA, Vc Travis Lanham, Steve Mcniven, Neeraj Menon, Mark Paniccia, Luke Ross, Charles Soule, ",Comic Books,Star Wars,Star Wars: War of the Bounty Hunters (2021 - Present),English,2021-07-14T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/c/20/60e72a57edb2c.jpg,http://i.annihil.us/u/prod/marvel/i/mg/c/20/60e72a57edb2c.jpg
75960620109900111,Star Wars: War of the Bounty Hunters - Jabba the Hutt (2021) #1,"Mahmud Asrar, Edgar Delgado, Giada Marchisio, Thomas Groneman, Justina Ireland, Vc Ariana Maher, Luca Pizzari, Ibraim Roberson, Matthew Wilson, ",Comic Books,Star Wars,Star Wars: War of the Bounty Hunters - Jabba the Hutt (2021),English,2021-07-21T00:00:00-0400,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/60fad35fe0a16.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/60fad35fe0a16.jpg
75960620110500111,Star Wars: War Of The Bounty Hunters - 4-Lom & Zuckuss (2021) #1,"Mahmud Asrar, Thomas Groneman, Vc Ariana Maher, Daniel Older, Matthew Wilson, Kei Zama, ",Comic Books,Star Wars,Star Wars: War Of The Bounty Hunters - 4-Lom & Zuckuss (2021),English,2021-08-04T00:00:00-0400,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/8/50/610411c3adad7.jpg,http://i.annihil.us/u/prod/marvel/i/mg/8/50/610411c3adad7.jpg
75960620040500311,Star Wars: War of the Bounty Hunters (2021) #3,"Frank D'ARMATA, Guru Efx, Neeraj Menon, Vc Travis Lanham, Steve Mcniven, David Messina, Luke Ross, Mark Paniccia, Charles Soule, ",Comic Books,Star Wars,Star Wars: War of the Bounty Hunters (2021 - Present),English,2021-08-18T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/60e5e2048f02a.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/60e5e2048f02a.jpg
75960620040500411,Star Wars: War of the Bounty Hunters (2021) #4,"Frank D'ARMATA, Guru Efx, Neeraj Menon, Vc Travis Lanham, Steve Mcniven, David Messina, Luke Ross, Mark Paniccia, Charles Soule, ",Comic Books,Star Wars,Star Wars: War of the Bounty Hunters (2021 - Present),English,2021-09-08T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/5/40/614260cb4a30c.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/40/614260cb4a30c.jpg
75960620111200111,Star Wars: War Of The Bounty Hunters - Boushh (2021) #1,"Mahmud Asrar, David Baldeon, Thomas Groneman, Vc Ariana Maher, Matthew Wilson, Alyssa Wong, ",Comic Books,Star Wars,Star Wars: War Of The Bounty Hunters - Boushh (2021),English,2021-09-15T00:00:00-0400,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/f/90/6142606a6160a.jpg,http://i.annihil.us/u/prod/marvel/i/mg/f/90/6142606a6160a.jpg
75960620040500511,Star Wars: War of the Bounty Hunters (2021) #5,"Frank D'ARMATA, Vc Travis Lanham, Steve Mcniven, Neeraj Menon, Rachelle Rosenberg, David Messina, Luke Ross, Mark Paniccia, Charles Soule, ",Comic Books,Star Wars,Star Wars: War of the Bounty Hunters (2021 - Present),English,2021-10-13T00:00:00-0400,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/3/70/6160b658284bd.jpg,http://i.annihil.us/u/prod/marvel/i/mg/3/70/6160b658284bd.jpg
75960620174700111,Star Wars: War of the Bounty Hunters - IG-88 (2021) #1,"Mahmud Asrar, Rodney Barnes, Antonio Fabela, Ron Frenz, Thomas Groneman, Vc Ariana Maher, Guiu Vilanova, Matthew Wilson, ",Comic Books,Star Wars,Star Wars: War of the Bounty Hunters - IG-88 (2021),English,2021-10-27T00:00:00-0400,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/a/70/6169ef25af99e.jpg,http://i.annihil.us/u/prod/marvel/i/mg/a/70/6169ef25af99e.jpg
75960620226300211,Star Wars: Yoda (2022) #2,"Vc Joe Caramagna, Nico Leon, Phil Noto, Mark Paniccia, Dono Sanchez-Almara, Cavan Scott, ",Comic Books,Star Wars,Star Wars: Yoda (2022 - Present),English,2022-12-28T00:00:00-0500,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/9/80/639a7a117ff5b.jpg,http://i.annihil.us/u/prod/marvel/i/mg/9/80/639a7a117ff5b.jpg
75960620226300311,Star Wars: Yoda (2022) #3,"Vc Joe Caramagna, Nico Leon, Phil Noto, Mark Paniccia, Dono Sanchez-Almara, Cavan Scott, ",Comic Books,Star Wars,Star Wars: Yoda (2022 - Present),English,2023-01-25T00:00:00-0500,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/9/90/63d28f7a8b4a4.jpg,http://i.annihil.us/u/prod/marvel/i/mg/9/90/63d28f7a8b4a4.jpg
75960620226300111,Star Wars: Yoda (2022) #1,"Vc Joe Caramagna, Nico Leon, Phil Noto, Mark Paniccia, Dono Sanchez-Almara, Cavan Scott, ",Comic Books,Star Wars,Star Wars: Yoda (2022 - Present),English,2022-11-23T00:00:00-0500,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/637674bea238e.jpg,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/637674bea238e.jpg
75960620226300411,Star Wars: Yoda (2022) #4,"Vc Joe Caramagna, Jody Houser, Phil Noto, Mark Paniccia, Luke Ross, Nolan Woodard, ",Comic Books,Star Wars,Star Wars: Yoda (2022 - Present),English,2023-02-22T00:00:00-0500,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/a/00/63f4e9c5393cd.jpg,http://i.annihil.us/u/prod/marvel/i/mg/a/00/63f4e9c5393cd.jpg
75960620226300511,Star Wars: Yoda (2022) #5,"Vc Joe Caramagna, Jody Houser, Phil Noto, Mark Paniccia, Luke Ross, Nolan Woodard, ",Comic Books,Star Wars,Star Wars: Yoda (2022 - Present),English,2023-03-15T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/0/03/64090612ab556.jpg,http://i.annihil.us/u/prod/marvel/i/mg/0/03/64090612ab556.jpg
75960609602203511,Star Wars: Bounty Hunters (2020) #35,"Marco Checchetto, Vc Travis Lanham, Lan Medina, Marcio Menyz, Mark Paniccia, Arif Prianto, Ethan Sacks, ",Comic Books,Star Wars,Star Wars: Bounty Hunters (2020 - Present),English,2023-06-21T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/f/10/648735f928787.jpg,http://i.annihil.us/u/prod/marvel/i/mg/f/10/648735f928787.jpg
75960620584400311,"Star Wars: Darth Vader - Black, White & Red (2023) #3","Jason Aaron, Marc Bernadin, Vc Joe Caramagna, Romulo Fajardo Jr., Daniel Warren Johnson, Leonard Kirk, Mike Del Mundo, Mark Paniccia, ",Comic Books,Star Wars,"Star Wars: Darth Vader - Black, White & Red (2023 - Present)",English,2023-06-28T00:00:00-0400,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/c/a0/6494a8cbcbb49.jpg,http://i.annihil.us/u/prod/marvel/i/mg/c/a0/6494a8cbcbb49.jpg
75960609724103311,Star Wars: Doctor Aphra (2020) #33,"Vc Joe Caramagna, Minkyu Jung, Mark Paniccia, Rachelle Rosenberg, Alyssa Wong, Jung-Geun Yoon, ",Comic Books,Star Wars,Star Wars: Doctor Aphra (2020 - Present),English,2023-06-28T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/6494a8e5035dd.jpg,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/6494a8e5035dd.jpg
75960620598100111,Star Wars: The Mandalorian Season 2 (2023) #1,"Rodney Barnes, Vc Joe Caramagna, Georges Jeanty, David Nakayama, Mark Paniccia, Rachelle Rosenberg, Karl Story, ",Comic Books,Star Wars,Star Wars: The Mandalorian Season 2 (2023 - Present),English,2023-06-21T00:00:00-0400,48,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/7/50/648735ef909ae.jpg,http://i.annihil.us/u/prod/marvel/i/mg/7/50/648735ef909ae.jpg
75960609601503611,Star Wars: Darth Vader (2020) #36,"Federico Blee, Vc Joe Caramagna, Sunny Gho, Raffaele Ienco, Greg Pak, Mark Paniccia, Leinil Francis Yu, ",Comic Books,Star Wars,Star Wars: Darth Vader (2020 - Present),English,2023-07-12T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/4/50/649da29883f62.jpg,http://i.annihil.us/u/prod/marvel/i/mg/4/50/649da29883f62.jpg
75960620226300911,Star Wars: Yoda (2022) #9,"Vc Joe Caramagna, Marc Guggenheim, Annalisa Leoni, Alessandro Miracolo, Phil Noto, Mark Paniccia, ",Comic Books,Star Wars,Star Wars: Yoda (2022 - Present),English,2023-07-05T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/7/10/6494a8861bc8d.jpg,http://i.annihil.us/u/prod/marvel/i/mg/7/10/6494a8861bc8d.jpg
75960609600803641,Star Wars (2020) #36 (Variant),"Vc Clayton Cowles, Jerry Ordway, Mark Paniccia, Rachelle Rosenberg, Charles Soule, Andrea DI Vito, Nolan Woodard, ",Comic Books,Star Wars,Star Wars (2020 - Present),English,2023-07-05T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/64a57b1038ac2.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/64a57b1038ac2.jpg
75960609602203631,Star Wars: Bounty Hunters (2020) #36 (Variant),"Vc Travis Lanham, Lan Medina, Jerry Ordway, Mark Paniccia, Ethan Sacks, Nolan Woodard, ",Comic Books,Star Wars,Star Wars: Bounty Hunters (2020 - Present),English,2023-07-12T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/3/40/64ad552d33374.jpg,http://i.annihil.us/u/prod/marvel/i/mg/3/40/64ad552d33374.jpg
75960609601503311,Star Wars: Darth Vader (2020) #33,"Federico Blee, Vc Joe Caramagna, Sunny Gho, Adam Gorham, Greg Pak, Mark Paniccia, Leinil Francis Yu, ",Comic Books,Star Wars,Star Wars: Darth Vader (2020 - Present),English,2023-05-03T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/2/40/6451116b31bc0.jpg,http://i.annihil.us/u/prod/marvel/i/mg/2/40/6451116b31bc0.jpg
75960609601503411,Star Wars: Darth Vader (2020) #34,"Federico Blee, Vc Joe Caramagna, Sunny Gho, Adam Gorham, Greg Pak, Mark Paniccia, Leinil Francis Yu, ",Comic Books,Star Wars,Star Wars: Darth Vader (2020 - Present),English,2023-05-10T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/5/90/645110b470ead.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/90/645110b470ead.jpg
75960620584400111,"Star Wars: Darth Vader - Black, White & Red (2023) #1","Jason Aaron, Torunn Gronbekk, Vc Joe Caramagna, Romulo Fajardo Jr., Klaus Janson, PEACH MOMOKO, Leonard Kirk, Alex Maleev, Mark Paniccia, ",Comic Books,Star Wars,"Star Wars: Darth Vader - Black, White & Red (2023 - Present)",English,2023-04-26T00:00:00-0400,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/c/03/6451116b95f76.jpg,http://i.annihil.us/u/prod/marvel/i/mg/c/03/6451116b95f76.jpg
75960609724103111,Star Wars: Doctor Aphra (2020) #31,"Vc Joe Caramagna, Minkyu Jung, Mark Paniccia, Rachelle Rosenberg, Rachael Stott, Alyssa Wong, ",Comic Books,Star Wars,Star Wars: Doctor Aphra (2020 - Present),English,2023-05-03T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/d/60/6451116c37439.jpg,http://i.annihil.us/u/prod/marvel/i/mg/d/60/6451116c37439.jpg
75960620471700111,Star Wars: Return Of The Jedi - Lando (2023) #1,"Ryan Brown, Daniel Khazem, Vc Travis Lanham, Alvaro Lopez, Stephanie Phillips, ",Comic Books,Star Wars,Star Wars: Return Of The Jedi - Lando (2023 - Present),English,2023-05-03T00:00:00-0400,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/4/03/64511119dd096.jpg,http://i.annihil.us/u/prod/marvel/i/mg/4/03/64511119dd096.jpg
75960609600803411,Star Wars (2020) #34,"Rain Beredo, Vc Clayton Cowles, Madibek Musabekov, Mark Paniccia, Rachelle Rosenberg, Stephen Segovia, Charles Soule, ",Comic Books,Star Wars,Star Wars (2020 - Present),English,2023-05-03T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/0/03/6451111b7762d.jpg,http://i.annihil.us/u/prod/marvel/i/mg/0/03/6451111b7762d.jpg
75960620378900911,Star Wars: The High Republic (2022) #9,"Ario Anindito, Rafael De Latorre, Vc Ariana Maher, Marcelo Maiolo, Mark Morales, Mark Paniccia, Cavan Scott, Frank William, ",Comic Books,Star Wars,Star Wars: The High Republic (2022 - Present),English,2023-05-10T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/c/70/645110c212751.jpg,http://i.annihil.us/u/prod/marvel/i/mg/c/70/645110c212751.jpg
75960620226300711,Star Wars: Yoda (2022) #7,"Vc Joe Caramagna, Marc Guggenheim, Annalisa Leoni, Alessandro Miracolo, Phil Noto, Mark Paniccia, ",Comic Books,Star Wars,Star Wars: Yoda (2022 - Present),English,2023-05-03T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/d/60/64511118b8970.jpg,http://i.annihil.us/u/prod/marvel/i/mg/d/60/64511118b8970.jpg
75960609602203411,Star Wars: Bounty Hunters (2020) #34,"Juan Fernandez, Vc Travis Lanham, Ken Lashley, Mark Paniccia, Arif Prianto, Ethan Sacks, Paolo Villanelli, ",Comic Books,Star Wars,Star Wars: Bounty Hunters (2020 - Present),English,2023-05-17T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/d/10/6451104b30976.jpg,http://i.annihil.us/u/prod/marvel/i/mg/d/10/6451104b30976.jpg
75960609601503511,Star Wars: Darth Vader (2020) #35,"Federico Blee, Vc Joe Caramagna, Sunny Gho, Raffaele Ienco, Greg Pak, Mark Paniccia, Leinil Francis Yu, ",Comic Books,Star Wars,Star Wars: Darth Vader (2020 - Present),English,2023-06-14T00:00:00-0400,32,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/e/40/648736625d538.jpg,http://i.annihil.us/u/prod/marvel/i/mg/e/40/648736625d538.jpg
75960620584400211,"Star Wars: Darth Vader - Black, White & Red (2023) #2","Jason Aaron, David Pepose, Victoria Ying, Vc Joe Caramagna, Marika Cresta, Romulo Fajardo Jr., Alessandro Vitti, Leonard Kirk, Adam Kubert, Mark Paniccia, ",Comic Books,Star Wars,"Star Wars: Darth Vader - Black, White & Red (2023 - Present)",English,2023-05-24T00:00:00-0400,40,,Marvel,http://i.annihil.us/u/prod/marvel/i/mg/c/70/646b6a2ec9e4a.jpg,http://i.annihil.us/u/prod/marvel/i/mg/c/70/646b6a2ec9e4a.jpg
